episode,avg_reward,episode_length,high_priority_success,num_windows,completed_high_total,obstacle_collisions,building_collisions,uav_uav_collisions,total_collisions,terminated_by_collision,mean_steps_to_complete,n_obstacles,inspection_z_fraction,completion_xy_radius,completion_z_tol,uav_sep,uav_sep_penalty,obstacle_collision_penalty,building_collision_penalty,uav_collision_penalty,terminate_on_collision
9398,17.708423614501953,300,1.0,2,8,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9399,6.581772804260254,300,1.0,2,8,0,3,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9400,19.279754638671875,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9401,9.577816009521484,300,1.0,2,8,1,1,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9402,26.952373504638672,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9403,-3.9105405807495117,300,1.0,2,8,5,0,2,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9404,17.01754379272461,300,1.0,2,8,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9405,11.390571594238281,300,1.0,2,8,0,3,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9406,15.733234405517578,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9407,27.413393020629883,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9408,23.060441970825195,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9409,20.46712875366211,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9410,-13.130638122558594,300,1.0,2,8,7,1,0,8,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9411,23.38637924194336,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9412,26.585466384887695,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9413,30.473676681518555,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9414,14.976507186889648,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9415,25.21526336669922,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9416,21.12639617919922,300,1.0,2,8,0,3,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9417,23.447771072387695,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9418,-1.8164987564086914,300,1.0,2,8,0,0,3,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9419,22.411767959594727,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9420,18.804086685180664,300,1.0,2,8,0,1,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9421,23.699748992919922,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9422,22.533058166503906,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9423,15.627215385437012,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9424,28.796918869018555,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9425,13.761460304260254,300,1.0,2,8,1,3,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9426,22.954345703125,300,1.0,2,8,0,0,0,0,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9427,27.542373657226562,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9428,12.784143447875977,300,1.0,2,8,3,1,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9429,27.54938316345215,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9430,30.27180290222168,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9431,13.137930870056152,300,1.0,2,8,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9432,28.445606231689453,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9433,10.765026092529297,300,1.0,2,8,0,2,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9434,22.114065170288086,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9435,32.129764556884766,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9436,11.877243041992188,300,1.0,2,8,1,0,2,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9437,34.972023010253906,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9438,21.055362701416016,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9439,27.317607879638672,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9440,25.389575958251953,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9441,2.9596524238586426,300,1.0,2,8,1,4,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9442,14.9020414352417,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9443,5.779642105102539,300,1.0,2,8,4,1,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9444,27.954320907592773,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9445,13.079854965209961,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9446,24.268218994140625,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9447,12.18768310546875,300,1.0,2,8,0,1,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9448,28.209497451782227,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9449,4.795592784881592,300,1.0,2,8,1,2,2,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9450,17.345600128173828,300,1.0,2,8,0,3,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9451,27.93326759338379,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9452,19.806772232055664,300,1.0,2,8,0,3,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9453,22.038684844970703,300,1.0,2,8,0,1,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9454,25.644336700439453,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9455,24.958232879638672,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9456,22.261260986328125,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9457,5.3518877029418945,300,1.0,2,8,1,2,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9458,33.12864303588867,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9459,34.886661529541016,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9460,23.70115852355957,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9461,2.9884486198425293,300,1.0,2,8,5,1,1,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9462,31.13900375366211,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9463,18.23492431640625,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9464,22.873859405517578,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9465,23.331199645996094,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9466,2.820389747619629,300,1.0,2,8,3,1,1,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9467,23.986305236816406,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9468,13.661066055297852,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9469,14.740943908691406,300,1.0,2,8,1,1,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9470,24.13266372680664,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9471,21.97114372253418,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9472,6.505343437194824,300,1.0,2,8,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9473,28.174087524414062,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9474,27.071386337280273,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9475,15.076247215270996,300,1.0,2,8,0,4,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9476,-16.329330444335938,300,1.0,2,8,1,2,3,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9477,4.42689847946167,300,1.0,2,8,1,2,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9478,17.73346710205078,300,1.0,2,8,0,1,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9479,26.669403076171875,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9480,20.047937393188477,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9481,39.775875091552734,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9482,25.05069351196289,300,1.0,2,8,0,3,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9483,15.389894485473633,300,1.0,2,8,0,5,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9484,21.156517028808594,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9485,23.163848876953125,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9486,22.388072967529297,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9487,25.400257110595703,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9488,14.960742950439453,300,1.0,2,8,0,4,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9489,26.9263916015625,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9490,26.365524291992188,300,1.0,2,8,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9491,25.065641403198242,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9492,15.568302154541016,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9493,28.13996124267578,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9494,25.772363662719727,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9495,5.523669719696045,300,1.0,2,8,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9496,12.127907752990723,300,1.0,2,8,1,2,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9497,14.738995552062988,300,1.0,2,8,2,1,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9498,29.920087814331055,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9499,17.76729393005371,300,1.0,2,8,0,3,1,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9500,18.79257583618164,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9501,26.28510284423828,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9502,19.2491512298584,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9503,2.05257248878479,300,1.0,2,8,3,2,0,5,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9504,29.13103485107422,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9505,29.259828567504883,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9506,17.03520965576172,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9507,19.865880966186523,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9508,20.884056091308594,300,1.0,2,8,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9509,12.042502403259277,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9510,31.551136016845703,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9511,17.959766387939453,300,1.0,2,8,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9512,12.386240005493164,300,1.0,2,8,0,0,2,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9513,15.342473983764648,300,1.0,2,8,0,2,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9514,18.369823455810547,300,1.0,2,8,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9515,17.714344024658203,300,1.0,2,8,0,1,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9516,24.019187927246094,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9517,24.008861541748047,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9518,3.386960029602051,300,1.0,2,8,3,3,0,6,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9519,14.263233184814453,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9520,26.128509521484375,300,1.0,2,8,0,0,1,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9521,18.948570251464844,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9522,15.67905044555664,300,1.0,2,8,0,1,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9523,20.05840301513672,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9524,23.049209594726562,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9525,-15.93977165222168,300,1.0,2,8,11,1,0,12,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9526,31.476154327392578,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9527,16.43124008178711,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9528,29.022890090942383,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9529,31.359256744384766,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9530,21.531118392944336,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9531,8.99233627319336,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9532,28.098512649536133,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9533,13.597521781921387,300,1.0,2,8,4,0,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9534,29.999536514282227,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9535,39.529022216796875,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9536,30.315908432006836,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9537,37.82802963256836,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9538,14.081379890441895,300,1.0,2,8,0,2,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9539,16.022991180419922,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9540,24.99500846862793,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9541,4.148026466369629,300,1.0,2,8,3,2,0,5,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9542,22.063844680786133,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9543,27.533416748046875,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9544,29.370277404785156,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9545,22.892963409423828,300,1.0,2,8,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9546,27.70599365234375,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9547,14.107173919677734,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9548,33.01007080078125,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9549,20.010589599609375,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9550,16.597705841064453,300,1.0,2,8,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9551,12.616361618041992,300,1.0,2,8,1,0,1,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9552,34.23023986816406,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9553,5.6645894050598145,300,1.0,2,8,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9554,38.33311462402344,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9555,8.827930450439453,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9556,12.58989429473877,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9557,18.269306182861328,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9558,22.317136764526367,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9559,28.15837860107422,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9560,28.54097557067871,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9561,20.73863983154297,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9562,14.529520988464355,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9563,33.33949661254883,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9564,6.847986221313477,300,1.0,2,8,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9565,27.842388153076172,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9566,21.527446746826172,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9567,9.64416790008545,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9568,4.8737030029296875,300,1.0,2,8,4,0,0,4,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9569,40.80607223510742,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9570,21.022537231445312,300,1.0,2,8,0,1,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9571,25.864273071289062,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9572,15.361238479614258,300,1.0,2,8,0,0,2,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9573,20.40386390686035,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9574,17.081693649291992,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9575,19.305973052978516,300,1.0,2,8,0,2,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9576,27.223398208618164,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9577,4.712124824523926,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9578,14.134696960449219,300,1.0,2,8,0,3,0,3,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9579,13.775904655456543,300,1.0,2,8,2,1,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9580,3.2047901153564453,300,1.0,2,8,1,1,1,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9581,26.497730255126953,300,1.0,2,8,1,2,0,3,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9582,16.709863662719727,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9583,-12.074605941772461,300,1.0,2,8,4,2,1,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9584,15.229050636291504,300,1.0,2,8,1,0,0,1,0,nan,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9585,27.808988571166992,300,1.0,2,8,2,0,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9586,20.751331329345703,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9587,33.21567153930664,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9588,18.95472526550293,300,1.0,2,8,1,1,0,2,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9589,30.29810333251953,300,1.0,2,8,0,0,0,0,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9590,-4.449114799499512,300,1.0,2,8,1,4,2,7,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
9591,22.30192756652832,300,1.0,2,8,1,0,0,1,0,1.0,2,1.0,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
