episode,success_ratio,reached_count,steps,mean_reward,sum_reward,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_tgt,tanet_loss
3807,1.0,4,30,-31.207599639892578,-124.83039855957031,0.15871402621269226,2.2743332386016846,1.7945669889450073,1.3768895864486694,0,67,0,1.3862943649291992
3808,1.0,4,31,-25.757022857666016,-103.02809143066406,1.5724940299987793,0.700557291507721,0.42889928817749023,2.502594470977783,0,46,0,1.3862943649291992
3809,0.75,3,100,-72.62088012695312,-290.4835205078125,2.9153687953948975,1.5584874153137207,1.6405720710754395,2.7096786499023438,0,47,0,1.3862943649291992
3810,1.0,4,32,-19.60243797302246,-78.40975189208984,0.6273839473724365,0.7691932320594788,2.242342233657837,1.0708520412445068,0,30,0,1.3862943649291992
3811,1.0,4,10,-6.992005348205566,-27.968021392822266,0.6534165143966675,0.41616401076316833,0.5458368062973022,0.7957008481025696,0,14,0,1.3862943649291992
3812,1.0,4,14,-11.12554931640625,-44.502197265625,1.1290128231048584,0.32176119089126587,0.784895122051239,0.8475152254104614,0,22,0,1.3862943649291992
3813,1.0,4,62,-44.1838493347168,-176.7353973388672,2.458686113357544,0.6719892621040344,1.1107474565505981,4.110958576202393,0,68,0,1.3862943649291992
3814,1.0,4,15,-12.439628601074219,-49.758514404296875,0.33938121795654297,0.9859883189201355,1.1913222074508667,0.8201072812080383,0,26,0,1.3862943649291992
3815,0.75,3,100,-47.607608795166016,-190.43043518066406,0.3310588300228119,0.31023168563842773,1.6624045372009277,2.969485282897949,0,77,0,1.3862943649291992
3816,1.0,4,15,-16.244178771972656,-64.97671508789062,1.0158623456954956,0.5283653736114502,1.1695165634155273,0.7730201482772827,0,41,0,1.3862943649291992
3817,1.0,4,30,-19.824785232543945,-79.29914093017578,0.32057327032089233,1.0803073644638062,2.220322370529175,0.30245351791381836,0,44,0,1.3862943649291992
3818,1.0,4,20,-19.539979934692383,-78.15991973876953,1.424892783164978,1.3614832162857056,1.4977058172225952,1.156867265701294,0,33,0,1.3862943649291992
3819,1.0,4,31,-42.898616790771484,-171.59446716308594,2.25937819480896,1.1772356033325195,2.2499096393585205,2.2297403812408447,0,73,0,1.3862943649291992
3820,0.75,3,100,-49.69290542602539,-198.77162170410156,7.042820453643799,1.2712725400924683,1.8360934257507324,1.912553071975708,0,77,1,1.3862943649291992
3821,0.75,3,100,-70.110595703125,-280.4423828125,1.6178138256072998,2.1280527114868164,1.038053035736084,7.631148338317871,0,73,0,1.3862943649291992
3822,1.0,4,25,-24.180206298828125,-96.7208251953125,0.6768389344215393,1.3915832042694092,1.9839328527450562,1.7521846294403076,0,40,2,1.3862943649291992
3823,1.0,4,22,-16.51943016052246,-66.07772064208984,1.733419418334961,0.8536801338195801,0.7953848838806152,1.0728168487548828,0,29,0,1.3862943649291992
3824,1.0,4,30,-33.81804656982422,-135.27218627929688,0.9268572330474854,1.7395464181900024,2.1274940967559814,2.0489184856414795,0,55,0,1.3862943649291992
3825,1.0,4,28,-26.00284194946289,-104.01136779785156,0.7141321301460266,2.1808037757873535,0.4779149293899536,1.9101423025131226,0,50,0,1.3862943649291992
3826,1.0,4,25,-21.524852752685547,-86.09941101074219,1.105072021484375,1.9922351837158203,0.656224250793457,1.5534543991088867,0,31,0,1.3862943649291992
3827,1.0,4,28,-19.35564422607422,-77.42257690429688,2.0775136947631836,1.4296537637710571,0.9642031192779541,1.6346133947372437,0,13,7,1.3862943649291992
3828,1.0,4,19,-22.294479370117188,-89.17791748046875,0.39672690629959106,1.5129252672195435,0.9545964002609253,1.4632084369659424,0,51,0,1.3862943649291992
3829,1.0,4,28,-24.601560592651367,-98.40624237060547,0.4315294623374939,1.8895542621612549,2.0597100257873535,1.1579755544662476,0,36,0,1.3862943649291992
3830,1.0,4,29,-27.785770416259766,-111.14308166503906,1.8115431070327759,0.8197258710861206,1.6083614826202393,2.1530492305755615,0,39,0,1.3862943649291992
3831,1.0,4,22,-18.208213806152344,-72.83285522460938,1.6855190992355347,0.8068270683288574,0.9855231046676636,0.8547813892364502,0,36,3,1.3862943649291992
3832,1.0,4,12,-8.986023902893066,-35.944095611572266,0.9704462885856628,0.7956001162528992,0.5655683279037476,0.6443386673927307,0,16,0,1.3862943649291992
3833,0.75,3,100,-83.22474670410156,-332.89898681640625,1.3851475715637207,6.763271331787109,1.9223204851150513,1.1207002401351929,0,84,8,1.3862943649291992
3834,0.75,3,100,-53.63536071777344,-214.54144287109375,1.8276326656341553,0.7584342956542969,1.9584081172943115,6.605862617492676,0,21,2,1.3862943649291992
3835,1.0,4,28,-23.52358627319336,-94.09434509277344,0.7679789066314697,0.8269796371459961,0.7775083780288696,2.0979883670806885,0,52,1,1.3862943649291992
3836,0.75,3,100,-34.602272033691406,-138.40908813476562,0.8099304437637329,0.9406857490539551,2.5891618728637695,5.315147876739502,0,39,2,1.3862943649291992
3837,1.0,4,19,-11.818899154663086,-47.275596618652344,1.4574898481369019,1.044348955154419,0.7569875121116638,0.8375365734100342,0,15,1,1.3862943649291992
3838,0.5,2,100,-39.032466888427734,-156.12986755371094,7.055420875549316,1.8033391237258911,0.9848864078521729,6.926177501678467,0,18,4,1.3862943649291992
3839,1.0,4,17,-12.13840103149414,-48.55360412597656,0.6510211229324341,1.2949987649917603,0.9953333139419556,1.2215718030929565,0,13,1,1.3862943649291992
3840,0.75,3,100,-35.89302062988281,-143.57208251953125,2.1861748695373535,1.0988385677337646,1.0592411756515503,6.39622688293457,0,50,0,1.3862943649291992
3841,1.0,4,34,-39.258689880371094,-157.03475952148438,1.9598222970962524,1.7771061658859253,2.288985013961792,2.4614882469177246,0,42,2,1.3862943649291992
3842,1.0,4,27,-15.660211563110352,-62.640846252441406,0.6977005004882812,0.8601723909378052,0.6693186163902283,2.0531556606292725,0,22,0,1.3862943649291992
3843,1.0,4,29,-28.772741317749023,-115.0909652709961,1.1286817789077759,1.8714115619659424,1.8753448724746704,0.7665917873382568,0,54,0,1.3862943649291992
3844,1.0,4,32,-34.404144287109375,-137.6165771484375,2.3988232612609863,1.3354359865188599,1.2648859024047852,1.1920408010482788,0,74,0,1.3862943649291992
3845,0.75,3,100,-37.476348876953125,-149.9053955078125,1.7900108098983765,1.4860548973083496,1.0480717420578003,7.845928192138672,0,57,0,1.3862943649291992
3846,1.0,4,34,-32.30540466308594,-129.22161865234375,0.6001026034355164,2.197963237762451,0.49708735942840576,2.5740883350372314,0,59,3,1.3862943649291992
3847,1.0,4,24,-11.655340194702148,-46.621360778808594,1.8422237634658813,0.9065104722976685,0.4482511281967163,0.8900581002235413,0,10,0,1.3862943649291992
3848,1.0,4,22,-15.382000923156738,-61.52800369262695,1.308788537979126,0.598468542098999,1.6572785377502441,0.1503886878490448,0,26,0,1.3862943649291992
3849,1.0,4,23,-11.342755317687988,-45.37102127075195,1.5560861825942993,1.7834776639938354,1.1161819696426392,0.2332964837551117,0,4,0,1.3862943649291992
3850,1.0,4,33,-20.26371955871582,-81.05487823486328,0.40251582860946655,1.0778133869171143,2.602508783340454,0.08621548861265182,0,36,3,1.3862943649291992
3851,1.0,4,35,-32.92629623413086,-131.70518493652344,1.7984083890914917,0.8657446503639221,0.6731603741645813,2.4663684368133545,0,70,0,1.3862943649291992
3852,1.0,4,30,-26.72768783569336,-106.91075134277344,1.722631812095642,2.2443583011627197,0.9601461887359619,1.771508812904358,0,49,16,1.3862943649291992
3853,0.75,3,100,-65.40380096435547,-261.6152038574219,1.4596164226531982,0.9413425922393799,1.2984747886657715,4.140568256378174,0,140,0,1.3862943649291992
3854,1.0,4,40,-34.050506591796875,-136.2020263671875,1.900222897529602,1.5707359313964844,1.2742341756820679,2.9577994346618652,0,49,4,1.3862943649291992
3855,1.0,4,30,-17.361289978027344,-69.44515991210938,0.6002465486526489,0.5596480369567871,2.3522632122039795,1.6721243858337402,0,21,0,1.3862943649291992
3856,1.0,4,11,-8.354551315307617,-33.41820526123047,0.7081202268600464,0.4501118063926697,0.6157171130180359,0.7338069081306458,0,18,0,1.3862943649291992
3857,1.0,4,28,-27.412723541259766,-109.65089416503906,2.1190669536590576,0.954680860042572,1.467227578163147,0.8960630297660828,0,51,0,1.3862943649291992
3858,1.0,4,22,-14.11124038696289,-56.44496154785156,1.6535913944244385,0.6003520488739014,1.351377248764038,0.8239496350288391,0,19,3,1.3862943649291992
3859,1.0,4,24,-22.348140716552734,-89.39256286621094,1.7502650022506714,1.496189832687378,1.0871533155441284,0.6568638682365417,0,42,4,1.3862943649291992
3860,1.0,4,31,-33.27816390991211,-133.11265563964844,1.195579171180725,1.4419535398483276,2.137091636657715,2.3549911975860596,0,45,1,1.3862943649291992
3861,0.75,3,100,-72.9818115234375,-291.92724609375,2.0604498386383057,1.6626442670822144,1.4477835893630981,2.3793060779571533,0,108,0,1.3862943649291992
3862,1.0,4,77,-24.997892379760742,-99.99156951904297,0.6340584754943848,0.9825921058654785,1.6885441541671753,5.692923069000244,0,46,0,1.3862943649291992
3863,0.75,3,100,-47.65220260620117,-190.6088104248047,0.8397359848022461,1.101513147354126,7.240041732788086,1.3002220392227173,0,110,0,1.3862943649291992
3864,1.0,4,34,-30.899890899658203,-123.59956359863281,2.0604212284088135,0.6733133792877197,1.2527720928192139,2.2545831203460693,0,51,0,1.3862943649291992
3865,1.0,4,29,-21.10431480407715,-84.4172592163086,1.25710928440094,0.6734730005264282,0.9072636961936951,2.363131284713745,0,27,0,1.3862943649291992
3866,1.0,4,12,-9.973695755004883,-39.89478302001953,0.9552029967308044,0.6465708613395691,0.7317238450050354,0.261549711227417,0,24,0,1.3862943649291992
3867,1.0,4,25,-24.563899993896484,-98.25559997558594,0.9446510076522827,1.8530428409576416,0.7299772500991821,1.266256332397461,0,58,0,1.3862943649291992
3868,1.0,4,36,-19.70311737060547,-78.81246948242188,0.7999416589736938,0.8727372884750366,0.6090383529663086,2.8057596683502197,0,28,1,1.3862943649291992
3869,1.0,4,31,-31.864004135131836,-127.45601654052734,2.3594117164611816,2.04921817779541,1.3262039422988892,0.4089452922344208,0,59,4,1.3862943649291992
3870,1.0,4,32,-22.772544860839844,-91.09017944335938,1.2799102067947388,0.32303881645202637,2.406031608581543,1.0960817337036133,0,40,1,1.3862943649291992
3871,1.0,4,25,-23.87384796142578,-95.49539184570312,1.1208579540252686,1.7652084827423096,0.37001967430114746,1.202878713607788,0,55,0,1.3862943649291992
3872,1.0,4,33,-22.939443588256836,-91.75777435302734,2.4124674797058105,1.3147329092025757,1.0944795608520508,1.1537197828292847,0,28,3,1.3862943649291992
3873,0.75,3,100,-43.94257354736328,-175.77029418945312,1.373439908027649,1.9872020483016968,2.0232009887695312,7.7425127029418945,0,49,1,1.3862943649291992
3874,1.0,4,17,-8.66951847076416,-34.67807388305664,0.6130011081695557,0.7647250294685364,1.2879241704940796,0.5530706644058228,0,13,0,1.3862943649291992
3875,1.0,4,31,-22.869531631469727,-91.4781265258789,0.3966592848300934,1.4738246202468872,2.3615028858184814,0.22930222749710083,1,45,2,1.3862943649291992
3876,1.0,4,23,-9.7857084274292,-39.1428337097168,1.7500293254852295,0.8230620622634888,0.7132250666618347,0.5430880784988403,0,9,2,1.3862943649291992
3877,1.0,4,22,-16.21544647216797,-64.86178588867188,0.7518805861473083,1.2280577421188354,0.6901169419288635,1.6979303359985352,0,25,0,1.3862943649291992
3878,1.0,4,27,-22.135074615478516,-88.54029846191406,1.0425552129745483,2.0670018196105957,0.9864615797996521,1.8079137802124023,0,28,3,1.3862943649291992
3879,1.0,4,53,-37.394039154052734,-149.57615661621094,0.7391802072525024,1.4858143329620361,0.16536429524421692,3.4387283325195312,0,70,0,1.3862943649291992
3880,1.0,4,91,-25.414703369140625,-101.6588134765625,0.5308238863945007,1.540720820426941,0.4456992745399475,4.8961591720581055,0,28,0,1.3862943649291992
3881,1.0,4,24,-23.96562957763672,-95.86251831054688,0.38370776176452637,1.7250938415527344,1.7901026010513306,1.4736199378967285,0,43,0,1.3862943649291992
3882,1.0,4,21,-29.840354919433594,-119.36141967773438,1.1154224872589111,1.5566128492355347,1.554357647895813,1.3658045530319214,0,62,4,1.3862943649291992
3883,1.0,4,20,-13.964218139648438,-55.85687255859375,0.7497961521148682,0.6728429198265076,1.5077804327011108,1.079537272453308,0,25,0,1.3862943649291992
3884,1.0,4,29,-24.75421905517578,-99.01687622070312,2.3212010860443115,0.5232279300689697,0.6852990388870239,1.7995599508285522,0,41,1,1.3862943649291992
3885,1.0,4,14,-12.070205688476562,-48.28082275390625,0.5595520734786987,0.6324962973594666,1.037184715270996,0.6030325889587402,0,30,0,1.3862943649291992
3886,1.0,4,22,-10.544084548950195,-42.17633819580078,0.5380030870437622,0.9610676169395447,1.0124332904815674,1.654970407485962,0,6,0,1.3862943649291992
3887,0.75,3,100,-57.419254302978516,-229.67701721191406,6.848546504974365,2.3607988357543945,1.7059974670410156,1.0852789878845215,0,124,6,1.3862943649291992
3888,1.0,4,36,-33.900203704833984,-135.60081481933594,0.8671586513519287,1.2505757808685303,1.8135552406311035,2.4641788005828857,0,48,0,1.3862943649291992
3889,1.0,4,28,-26.172531127929688,-104.69012451171875,1.9103268384933472,1.715433955192566,0.62820965051651,1.8708727359771729,0,46,0,1.3862943649291992
3890,1.0,4,23,-11.756814002990723,-47.02725601196289,0.15925027430057526,1.7546855211257935,1.7206770181655884,0.41860461235046387,0,6,1,1.3862943649291992
3891,0.75,3,100,-34.540836334228516,-138.16334533691406,2.7422876358032227,4.067636013031006,0.6729068160057068,0.7195614576339722,0,26,1,1.3862943649291992
3892,1.0,4,17,-11.711496353149414,-46.845985412597656,0.7290824055671692,0.2200089693069458,1.3177510499954224,0.5511531829833984,0,28,0,1.3862943649291992
3893,1.0,4,88,-22.764869689941406,-91.05947875976562,5.8154473304748535,0.6475322842597961,1.5921720266342163,0.6382502317428589,0,21,3,1.3862943649291992
3894,1.0,4,35,-29.446475982666016,-117.78590393066406,0.923263430595398,1.468080759048462,2.45143461227417,1.5331931114196777,0,40,4,1.3862943649291992
3895,1.0,4,28,-21.659290313720703,-86.63716125488281,2.1296565532684326,0.9549170136451721,0.9223037958145142,1.0465947389602661,0,40,0,1.3862943649291992
3896,1.0,4,11,-3.6826891899108887,-14.730756759643555,0.30015313625335693,0.5721337199211121,0.8482906222343445,0.2856905460357666,0,4,0,1.3862943649291992
3897,1.0,4,47,-42.21098327636719,-168.84393310546875,1.934393048286438,1.6955931186676025,0.8214258551597595,2.715493679046631,0,69,0,1.3862943649291992
3898,1.0,4,17,-10.549173355102539,-42.196693420410156,1.3243629932403564,0.46445250511169434,0.6852590441703796,1.1802259683609009,0,11,0,1.3862943649291992
3899,1.0,4,29,-27.970298767089844,-111.88119506835938,2.2721107006073,0.9762431383132935,1.8609567880630493,0.6436534523963928,1,43,4,1.3862943649291992
3900,1.0,4,30,-38.12949752807617,-152.5179901123047,2.353940963745117,2.2695975303649902,1.4694361686706543,1.884108543395996,0,61,3,1.3862943649291992
3901,1.0,4,22,-12.081696510314941,-48.326786041259766,0.3243864178657532,1.6410746574401855,0.16714926064014435,0.6958785653114319,0,26,0,1.3862943649291992
3902,1.0,4,36,-38.08698654174805,-152.3479461669922,1.5109686851501465,2.236152410507202,0.8340691328048706,2.298495054244995,0,66,2,1.3862943649291992
3903,1.0,4,20,-21.67099380493164,-86.68397521972656,0.68576580286026,1.548466682434082,1.5579124689102173,0.995402455329895,0,42,3,1.3862943649291992
3904,1.0,4,27,-11.438678741455078,-45.75471496582031,2.1548969745635986,0.08438475430011749,0.6461328268051147,1.0745431184768677,0,10,3,1.3862943649291992
3905,0.75,3,100,-48.595787048339844,-194.38314819335938,1.5336668491363525,2.201324462890625,0.40008097887039185,6.514081954956055,0,81,0,1.3862943649291992
3906,1.0,4,31,-31.849225997924805,-127.39690399169922,2.4454503059387207,1.5359123945236206,1.8060071468353271,0.9532910585403442,0,55,1,1.3862943649291992
3907,1.0,4,35,-21.818552017211914,-87.27420806884766,2.6699297428131104,1.4933500289916992,0.4952569007873535,0.8222726583480835,0,29,0,1.3862943649291992
3908,0.75,3,100,-20.124282836914062,-80.49713134765625,1.0378553867340088,1.244634747505188,1.256960391998291,5.593425273895264,0,15,2,1.3862943649291992
3909,1.0,4,35,-43.42390823364258,-173.6956329345703,1.7629883289337158,2.4619808197021484,2.4429948329925537,0.8514494895935059,0,85,0,1.3862943649291992
3910,0.75,3,100,-41.29931640625,-165.197265625,1.4625338315963745,1.8827002048492432,0.3903721570968628,6.4042067527771,0,64,0,1.3862943649291992
3911,1.0,4,99,-48.204551696777344,-192.81820678710938,0.15771739184856415,4.497297286987305,1.8606255054473877,0.9636635780334473,0,123,0,1.3862943649291992
3912,1.0,4,34,-43.026363372802734,-172.10545349121094,2.5575835704803467,1.865079402923584,1.3156886100769043,2.2479004859924316,0,74,0,1.3862943649291992
3913,1.0,4,20,-15.281632423400879,-61.126529693603516,1.565452218055725,0.9762355089187622,0.3779557943344116,1.0071358680725098,0,30,0,1.3862943649291992
3914,1.0,4,17,-11.153838157653809,-44.615352630615234,0.8970593810081482,0.6819108128547668,1.3256701231002808,1.0330846309661865,0,15,1,1.3862943649291992
3915,1.0,4,31,-31.486095428466797,-125.94438171386719,0.7207791209220886,0.8589435815811157,2.084772825241089,2.084441661834717,0,66,0,1.3862943649291992
3916,0.75,3,100,-49.67949295043945,-198.7179718017578,1.4319303035736084,6.958138465881348,0.6354811191558838,1.3071119785308838,0,127,3,1.3862943649291992
3917,1.0,4,41,-34.721893310546875,-138.8875732421875,0.8645340204238892,2.1389245986938477,1.3852035999298096,3.1416072845458984,0,58,1,1.3862943649291992
3918,1.0,4,28,-24.265701293945312,-97.06280517578125,2.004223585128784,2.0819337368011475,1.1797447204589844,0.985156238079071,0,28,2,1.3862943649291992
3919,1.0,4,30,-27.575336456298828,-110.30134582519531,2.3205339908599854,1.8253417015075684,0.4059298634529114,0.6640257239341736,0,54,3,1.3862943649291992
3920,1.0,4,27,-9.314362525939941,-37.257450103759766,0.16769284009933472,0.5874102711677551,2.0710432529449463,0.7921433448791504,0,13,0,1.3862943649291992
3921,1.0,4,19,-13.968591690063477,-55.874366760253906,1.4670448303222656,0.9506075978279114,0.22507122159004211,0.5402323007583618,0,34,3,1.3862943649291992
3922,1.0,4,32,-18.09724998474121,-72.38899993896484,0.5557301044464111,0.5515610575675964,2.244673013687134,0.5526501536369324,0,31,2,1.3862943649291992
3923,1.0,4,29,-29.76894760131836,-119.07579040527344,1.231974720954895,0.527002215385437,2.129138946533203,1.8959176540374756,0,60,4,1.3862943649291992
3924,1.0,4,20,-15.65892505645752,-62.63570022583008,0.7053692936897278,0.9165968894958496,1.0654575824737549,1.5337505340576172,0,29,0,1.3862943649291992
3925,1.0,4,32,-22.56525421142578,-90.26101684570312,2.3386566638946533,0.1692802608013153,0.8438596129417419,0.7047879099845886,0,46,0,1.3862943649291992
3926,1.0,4,16,-17.900291442871094,-71.60116577148438,0.9153902530670166,0.4582293629646301,1.2376627922058105,1.20006263256073,0,43,0,1.3862943649291992
3927,0.75,3,100,-81.93023681640625,-327.720947265625,1.278178334236145,1.531581997871399,0.5419995188713074,2.269256114959717,0,113,0,1.3862943649291992
3928,1.0,4,29,-25.087690353393555,-100.35076141357422,1.3914237022399902,2.0652904510498047,0.16553065180778503,0.73008131980896,0,56,0,1.3862943649291992
3929,1.0,4,19,-12.418228149414062,-49.67291259765625,0.08415994048118591,1.0913242101669312,1.448284387588501,1.2827683687210083,0,17,0,1.3862943649291992
3930,1.0,4,19,-19.814395904541016,-79.25758361816406,1.4892297983169556,0.4825293719768524,1.4795111417770386,0.8156615495681763,0,46,4,1.3862943649291992
3931,1.0,4,24,-23.75366973876953,-95.01467895507812,0.6004910469055176,1.8909361362457275,1.6058028936386108,1.2357535362243652,0,45,0,1.3862943649291992
3932,0.75,3,100,-69.01934051513672,-276.0773620605469,2.7435758113861084,1.8313558101654053,1.5370465517044067,7.509449481964111,0,89,4,1.3862943649291992
3933,1.0,4,25,-31.26299476623535,-125.0519790649414,1.144813895225525,1.8422175645828247,1.6986442804336548,1.2214293479919434,0,61,0,1.3862943649291992
3934,1.0,4,35,-43.241737365722656,-172.96694946289062,2.6585302352905273,1.0256246328353882,1.5637221336364746,2.5361201763153076,0,72,3,1.3862943649291992
3935,1.0,4,35,-26.513660430908203,-106.05464172363281,2.6278114318847656,0.6631022691726685,1.2376031875610352,1.5197293758392334,0,41,0,1.3862943649291992
3936,1.0,4,23,-20.868335723876953,-83.47334289550781,1.5701963901519775,0.5644347667694092,1.673028826713562,1.4436856508255005,0,27,3,1.3862943649291992
3937,1.0,4,23,-19.898780822753906,-79.59512329101562,1.0596448183059692,1.7197082042694092,1.7666332721710205,1.3474252223968506,0,28,6,1.3862943649291992
3938,1.0,4,34,-21.71055030822754,-86.84220123291016,0.7391800880432129,1.8537677526474,2.585218906402588,0.4444712996482849,0,32,0,1.3862943649291992
3939,1.0,4,28,-24.937667846679688,-99.75067138671875,0.8449593782424927,1.1236214637756348,1.6009156703948975,1.8975958824157715,0,43,0,1.3862943649291992
3940,1.0,4,26,-21.43402862548828,-85.73611450195312,1.6012005805969238,1.4135475158691406,1.9170117378234863,0.7064619660377502,0,35,0,1.3862943649291992
3941,1.0,4,15,-13.283001899719238,-53.13200759887695,1.1065688133239746,0.7039652466773987,0.1472318321466446,1.1563608646392822,0,32,0,1.3862943649291992
3942,1.0,4,23,-22.595550537109375,-90.3822021484375,0.3161218762397766,1.7015366554260254,1.1847037076950073,1.7890549898147583,0,45,0,1.3862943649291992
3943,0.75,3,100,-20.9576473236084,-83.8305892944336,0.4937746822834015,7.470615386962891,0.6467112898826599,1.5517264604568481,0,8,0,1.3862943649291992
3944,1.0,4,19,-12.111753463745117,-48.44701385498047,0.4934946298599243,1.4367281198501587,0.5512880086898804,1.341027021408081,0,18,0,1.3862943649291992
3945,1.0,4,12,-10.375946044921875,-41.5037841796875,0.1723228096961975,0.9199719429016113,0.953273594379425,0.9169992804527283,0,20,0,1.3862943649291992
3946,1.0,4,24,-29.059946060180664,-116.23978424072266,1.6910959482192993,1.0996243953704834,1.7853102684020996,1.4055200815200806,0,53,0,1.3862943649291992
3947,1.0,4,24,-12.97058391571045,-51.8823356628418,0.7287336587905884,1.6380059719085693,0.4675191640853882,0.31674474477767944,0,25,0,1.3862943649291992
3948,1.0,4,30,-23.71983528137207,-94.87934112548828,1.6451396942138672,0.15408502519130707,2.20609712600708,1.0865916013717651,0,41,0,1.3862943649291992
3949,1.0,4,34,-37.00072479248047,-148.00289916992188,0.8676231503486633,0.9929404258728027,2.012441396713257,2.5380616188049316,0,73,0,1.3862943649291992
3950,1.0,4,27,-25.671613693237305,-102.68645477294922,0.7810540795326233,1.5620988607406616,2.1084201335906982,0.6163745522499084,0,50,6,1.3862943649291992
3951,1.0,4,32,-9.865601539611816,-39.462406158447266,0.782280445098877,0.46929875016212463,2.3980062007904053,0.31284502148628235,0,3,1,1.3862943649291992
3952,1.0,4,45,-32.13745880126953,-128.54983520507812,1.996105432510376,3.3225746154785156,0.9157095551490784,0.7761398553848267,0,63,0,1.3862943649291992
3953,1.0,4,20,-15.65416431427002,-62.61665725708008,1.573573112487793,0.7273841500282288,0.9209054112434387,0.4744640588760376,0,33,0,1.3862943649291992
3954,0.75,3,100,-48.9199333190918,-195.6797332763672,0.9639961123466492,5.969053268432617,2.422381639480591,1.6978180408477783,0,51,0,1.3862943649291992
3955,1.0,4,18,-12.309623718261719,-49.238494873046875,1.410271167755127,0.4371156394481659,0.5818309783935547,0.9158130884170532,0,25,0,1.3862943649291992
3956,1.0,4,26,-27.869665145874023,-111.4786605834961,1.9471486806869507,1.2413979768753052,1.8522049188613892,0.3242596685886383,0,61,0,1.3862943649291992
3957,1.0,4,34,-25.537385940551758,-102.14954376220703,0.6331953406333923,2.417520761489868,1.3598533868789673,0.6867519021034241,0,48,0,1.3862943649291992
3958,1.0,4,31,-25.05268096923828,-100.21072387695312,1.1287524700164795,0.691749095916748,2.349318504333496,1.0775377750396729,0,48,0,1.3862943649291992
3959,1.0,4,22,-23.23028564453125,-92.921142578125,1.74972403049469,1.1204314231872559,1.3266645669937134,1.5977168083190918,0,37,0,1.3862943649291992
3960,1.0,4,27,-38.00092315673828,-152.00369262695312,1.5947325229644775,1.5335179567337036,1.7816598415374756,1.4786076545715332,0,85,0,1.3862943649291992
3961,1.0,4,12,-6.408228874206543,-25.632915496826172,0.6441630721092224,0.958234429359436,0.31032735109329224,0.8444425463676453,0,9,1,1.3862943649291992
3962,1.0,4,31,-26.375728607177734,-105.50291442871094,0.4839962124824524,2.4024128913879395,1.5846787691116333,0.2979893684387207,0,54,0,1.3862943649291992
3963,1.0,4,25,-22.35647201538086,-89.42588806152344,0.9008643627166748,1.8443173170089722,1.0233289003372192,0.48789259791374207,0,53,0,1.3862943649291992
3964,0.75,3,100,-27.267942428588867,-109.07176971435547,1.989329218864441,6.6900858879089355,0.3925454616546631,0.5318164229393005,0,32,0,1.3862943649291992
3965,1.0,4,14,-13.009767532348633,-52.03907012939453,0.8984007239341736,1.088760495185852,0.7170036435127258,0.5879582762718201,0,28,0,1.3862943649291992
3966,1.0,4,29,-22.702800750732422,-90.81120300292969,0.3594525456428528,1.3494625091552734,2.0821568965911865,0.440851628780365,0,46,0,1.3862943649291992
3967,1.0,4,16,-9.969523429870605,-39.87809371948242,1.0508030652999878,0.9240813851356506,1.2833175659179688,0.6489342451095581,0,9,2,1.3862943649291992
3968,1.0,4,32,-22.534648895263672,-90.13859558105469,2.3906188011169434,1.2368946075439453,0.29917943477630615,2.484710931777954,0,18,0,1.3862943649291992
3969,1.0,4,29,-17.358474731445312,-69.43389892578125,1.1660184860229492,0.9950664043426514,0.5715482234954834,2.2004482746124268,0,25,3,1.3862943649291992
3970,0.75,3,100,-49.01701354980469,-196.06805419921875,1.4466936588287354,1.12169349193573,2.075209379196167,6.619722366333008,0,87,48,1.3862943649291992
3971,1.0,4,60,-29.514997482299805,-118.05998992919922,2.106473684310913,0.7354426383972168,1.3400511741638184,3.562737226486206,0,40,5,1.3862943649291992
3972,1.0,4,10,-6.160531044006348,-24.64212417602539,0.6938673257827759,0.5184445381164551,0.7507356405258179,0.24373888969421387,0,12,0,1.3862943649291992
3973,1.0,4,100,-59.050716400146484,-236.20286560058594,2.4397740364074707,4.678129196166992,1.8797842264175415,0.7473430037498474,0,127,0,1.3862943649291992
3974,1.0,4,27,-11.996749877929688,-47.98699951171875,0.4479503929615021,1.6181350946426392,0.642369270324707,1.6590893268585205,0,3,0,1.3862943649291992
3975,1.0,4,30,-30.882299423217773,-123.5291976928711,0.7086896896362305,0.8200092315673828,2.0980453491210938,2.278677463531494,0,58,0,1.3862943649291992
3976,0.5,2,100,-65.08501434326172,-260.3400573730469,6.089749813079834,5.277063846588135,1.2856252193450928,0.8502058386802673,0,122,1,1.3862943649291992
3977,1.0,4,12,-11.721811294555664,-46.887245178222656,0.9737180471420288,0.7175009250640869,0.8542388081550598,0.9081006050109863,0,25,0,1.3862943649291992
3978,1.0,4,27,-31.30233383178711,-125.20933532714844,2.076181650161743,1.3631303310394287,1.0514358282089233,1.7755848169326782,0,63,1,1.3862943649291992
3979,1.0,4,31,-25.401578903198242,-101.60631561279297,2.386270761489868,0.40932950377464294,1.5280593633651733,0.7159274816513062,0,51,0,1.3862943649291992
3980,1.0,4,25,-13.28342056274414,-53.13368225097656,1.9443652629852295,1.0724910497665405,1.2060887813568115,0.8346894383430481,0,10,4,1.3862943649291992
3981,1.0,4,16,-16.903661727905273,-67.6146469116211,1.1440738439559937,0.7941696643829346,1.096842646598816,1.072054386138916,0,35,1,1.3862943649291992
