episode,avg_reward,episode_length,high_priority_success,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_task,uav0_finish,uav1_finish,uav2_finish,uav3_finish
5585,15.272924423217773,300,1.0,0.6882198452949524,1.0327904224395752,2.905984401702881,0.15476416051387787,0,6,0,300,300,300,300
5586,23.404457092285156,300,1.0,1.1590158939361572,3.2705376148223877,1.051017165184021,0.5057988166809082,0,0,0,300,300,300,300
5587,28.42460823059082,300,1.0,0.5113441348075867,1.256328821182251,0.2135811299085617,0.5212110877037048,0,0,0,300,300,300,300
5588,24.071805953979492,300,1.0,1.1099096536636353,1.135146975517273,1.9734344482421875,1.1744651794433594,0,0,0,300,300,300,300
5589,19.437435150146484,300,1.0,0.9233227968215942,0.7730985283851624,3.1750106811523438,2.378305435180664,0,0,0,300,300,300,300
5590,14.546545028686523,300,1.0,1.0137574672698975,3.6534671783447266,0.8842974901199341,0.8873934149742126,0,6,0,300,300,300,300
5591,2.649388313293457,300,1.0,2.34592604637146,0.9052414298057556,3.0955162048339844,4.602170467376709,0,6,0,300,300,300,300
5592,1.8654670715332031,300,1.0,3.146178722381592,0.9750592708587646,3.020504951477051,1.737238883972168,0,11,0,300,300,300,300
5593,16.22455596923828,300,1.0,2.5826170444488525,2.5498838424682617,1.4289060831069946,1.8715553283691406,3,0,0,300,300,300,300
5594,18.801233291625977,300,1.0,2.8588008880615234,2.785722494125366,0.861301064491272,0.952143132686615,0,0,0,300,300,300,300
5595,22.79637336730957,300,1.0,0.6180135011672974,0.11121053993701935,2.508039712905884,0.9364969730377197,0,3,0,300,300,300,300
5596,22.379077911376953,300,1.0,1.5166561603546143,0.4740838408470154,1.313949704170227,3.114470958709717,0,0,0,300,300,300,300
5597,21.73151206970215,300,1.0,2.4869840145111084,0.482576847076416,3.2897846698760986,0.45959338545799255,0,0,0,300,300,300,300
5598,21.772663116455078,300,1.0,0.7447409629821777,1.0324817895889282,1.152464509010315,3.4997756481170654,0,0,1,300,300,300,300
5599,22.092620849609375,300,1.0,1.227447271347046,1.922555923461914,0.2724258005619049,2.7087676525115967,0,0,0,300,300,300,300
5600,16.854190826416016,300,1.0,2.3130736351013184,1.3290152549743652,4.078281402587891,1.7340638637542725,0,0,0,300,300,300,300
5601,23.7005558013916,300,1.0,2.1064038276672363,1.0637660026550293,1.6132218837738037,1.1974745988845825,0,0,0,300,300,300,300
5602,6.544911861419678,300,1.0,1.355484962463379,2.9481170177459717,1.4811317920684814,2.0368940830230713,0,11,0,300,300,300,300
5603,13.256282806396484,300,1.0,3.2191882133483887,0.8308829665184021,0.7704398036003113,2.0646238327026367,0,7,0,300,300,300,300
5604,26.716066360473633,300,1.0,0.8163015842437744,1.0261462926864624,0.7854881286621094,1.7496013641357422,0,0,0,300,300,300,300
5605,19.896827697753906,300,1.0,0.8985023498535156,2.0015628337860107,0.800821840763092,2.748296022415161,0,1,0,300,300,300,300
5606,8.893819808959961,300,1.0,2.27416729927063,3.4208803176879883,0.43954503536224365,2.832702159881592,0,4,0,300,300,300,300
5607,23.443361282348633,300,1.0,1.2308766841888428,1.6614892482757568,0.7517126202583313,1.1782907247543335,0,2,0,300,300,300,300
5608,15.164642333984375,300,1.0,0.9109219908714294,2.0938720703125,0.9615878462791443,1.524405598640442,0,8,0,300,300,300,300
5609,10.530474662780762,300,1.0,1.1049665212631226,3.337996244430542,1.2525570392608643,1.9192684888839722,0,6,0,300,300,300,300
5610,18.39190673828125,300,1.0,2.324679136276245,0.7704485654830933,1.419679880142212,0.6928461194038391,0,5,0,300,300,300,300
5611,16.763221740722656,300,1.0,1.9639005661010742,1.9430183172225952,3.8953425884246826,0.6530590653419495,0,0,0,300,300,300,300
5612,15.89022159576416,300,1.0,2.1935532093048096,2.6403439044952393,2.612616539001465,1.8325214385986328,0,0,0,300,300,300,300
5613,17.45989227294922,300,1.0,1.467539668083191,1.5538641214370728,1.12467360496521,0.8476741909980774,0,7,0,300,300,300,300
5614,25.4395694732666,300,1.0,0.1379767805337906,0.7534093856811523,1.6497435569763184,1.8158257007598877,0,0,1,300,300,300,300
5615,26.675434112548828,300,1.0,0.6442705392837524,1.3493491411209106,1.3871318101882935,1.2144052982330322,0,0,0,300,300,300,300
5616,5.181140422821045,300,1.0,2.627901792526245,2.0683434009552,0.7889302968978882,1.6971192359924316,0,13,0,300,300,300,300
5617,26.584583282470703,300,1.0,1.3272579908370972,0.08160053938627243,1.7733761072158813,0.8101361989974976,0,0,0,300,300,300,300
5618,15.059837341308594,300,1.0,4.876835823059082,1.7571537494659424,0.9446648359298706,0.8213868737220764,0,0,0,300,300,300,300
5619,27.921159744262695,300,1.0,0.37235593795776367,1.5337380170822144,0.21450498700141907,0.48046064376831055,0,0,0,300,300,300,300
5620,20.888011932373047,300,1.0,0.7479821443557739,1.6593568325042725,1.4692226648330688,3.2069671154022217,0,0,0,300,300,300,300
5621,18.542863845825195,300,1.0,2.1734488010406494,0.8857783079147339,1.8682243824005127,2.488879442214966,0,0,2,300,300,300,300
5622,14.040017127990723,300,1.0,2.6792824268341064,0.2784881889820099,1.1956175565719604,1.6739767789840698,0,8,0,300,300,300,300
5623,15.650948524475098,300,1.0,1.1700268983840942,2.2716712951660156,0.6608547568321228,0.8538875579833984,0,8,0,300,300,300,300
5624,26.87767219543457,300,1.0,0.8919191956520081,0.06312351673841476,0.8232488632202148,1.874284267425537,0,0,0,300,300,300,300
5625,12.762504577636719,300,1.0,1.0195856094360352,3.1023612022399902,1.938159465789795,1.9862009286880493,0,6,0,300,300,300,300
5626,16.947723388671875,300,1.0,3.355363607406616,2.7001914978027344,0.8903835415840149,0.7904527187347412,0,1,0,300,300,300,300
5627,21.377925872802734,300,1.0,3.166882038116455,0.9831820726394653,1.8689061403274536,0.7975397109985352,0,0,0,300,300,300,300
5628,3.8622665405273438,300,1.0,1.5597288608551025,2.7927417755126953,2.22505784034729,1.853206992149353,0,12,0,300,300,300,300
5629,15.048789024353027,300,1.0,3.3570363521575928,0.3428787887096405,0.5382511615753174,3.3072731494903564,0,1,0,300,300,300,300
5630,17.43541717529297,300,1.0,0.5863944292068481,2.8739047050476074,0.5863558650016785,3.1375882625579834,0,0,0,300,300,300,300
5631,26.071086883544922,300,1.0,1.5473963022232056,1.1138396263122559,0.8302186727523804,1.641090989112854,0,0,0,300,300,300,300
5632,24.5941162109375,300,1.0,1.3706083297729492,1.7437771558761597,1.0885056257247925,0.14837752282619476,0,0,1,300,300,300,300
5633,26.41098976135254,300,1.0,1.8227756023406982,1.3990287780761719,0.6949371695518494,0.5439786911010742,0,0,0,300,300,300,300
5634,17.432111740112305,300,1.0,0.5338674187660217,2.607889175415039,3.7188026905059814,0.875006377696991,0,0,0,300,300,300,300
5635,20.2075138092041,300,1.0,2.931121587753296,1.1070268154144287,1.119025707244873,1.2531236410140991,0,0,0,300,300,300,300
5636,27.29560661315918,300,1.0,1.6567829847335815,0.6018852591514587,0.4784863591194153,0.8931161761283875,0,0,0,300,300,300,300
5637,23.52400016784668,300,1.0,2.529444932937622,0.5486989617347717,0.858548104763031,0.5632967948913574,0,2,0,300,300,300,300
5638,3.555877685546875,300,1.0,2.2630577087402344,2.9153714179992676,1.6554888486862183,0.9326939582824707,0,13,0,300,300,300,300
5639,27.246070861816406,300,1.0,1.5793284177780151,0.9144155979156494,0.5067845582962036,0.5507532954216003,0,0,0,300,300,300,300
5640,13.704633712768555,300,1.0,0.5532832145690918,0.6912620067596436,2.9818973541259766,1.1143475770950317,0,7,0,300,300,300,300
5641,25.56951141357422,300,1.0,2.2472848892211914,0.8439741134643555,0.529536783695221,1.3647136688232422,0,0,0,300,300,300,300
5642,24.64760971069336,300,1.0,1.680990219116211,0.8664724230766296,1.9083747863769531,0.7092807292938232,0,0,0,300,300,300,300
5643,20.97834014892578,300,1.0,1.4348437786102295,0.6850260496139526,3.7971599102020264,0.8596832752227783,0,0,0,300,300,300,300
5644,23.00720977783203,300,1.0,0.953184187412262,1.0159392356872559,1.9222705364227295,2.178135871887207,0,0,0,300,300,300,300
5645,18.439395904541016,300,1.0,1.8794794082641602,1.622727632522583,2.1039698123931885,0.885907769203186,0,0,4,300,300,300,300
5646,25.743661880493164,300,1.0,0.9026924967765808,0.6072062253952026,0.4193855822086334,2.0733728408813477,0,0,0,300,300,300,300
5647,23.779325485229492,300,1.0,1.8498624563217163,1.7903356552124023,2.051414728164673,0.8201421499252319,0,0,0,300,300,300,300
5648,26.074304580688477,300,1.0,0.07164960354566574,1.9400242567062378,1.4355688095092773,0.13517992198467255,0,0,0,300,300,300,300
5649,28.79319953918457,300,1.0,0.44766220450401306,0.8562993407249451,0.9500157237052917,0.18360234797000885,0,0,0,300,300,300,300
5650,24.247268676757812,300,1.0,1.8585489988327026,2.033052921295166,1.120768666267395,0.9992309212684631,0,0,0,300,300,300,300
5651,26.759164810180664,300,1.0,0.23114033043384552,1.3233786821365356,1.7139028310775757,0.23735013604164124,0,0,0,300,300,300,300
5652,24.283714294433594,300,1.0,2.7762763500213623,1.1014684438705444,1.1835306882858276,0.8326338529586792,0,0,0,300,300,300,300
5653,25.50699234008789,300,1.0,1.2668837308883667,1.7085158824920654,0.08623956888914108,1.1090861558914185,0,0,0,300,300,300,300
5654,5.415036201477051,300,1.0,0.6747937202453613,1.7206538915634155,0.2175356149673462,2.5234968662261963,0,14,0,300,300,300,300
5655,17.86370849609375,300,1.0,2.0882930755615234,1.4055118560791016,1.0050221681594849,1.1679662466049194,0,5,0,300,300,300,300
5656,24.26905059814453,300,1.0,1.196884036064148,1.8491734266281128,0.17785724997520447,2.2183470726013184,0,0,0,300,300,300,300
5657,23.79783821105957,300,1.0,1.0004210472106934,1.8680202960968018,1.027367115020752,1.2663090229034424,0,2,0,300,300,300,300
5658,23.32796287536621,300,1.0,2.164010524749756,0.653450071811676,0.08660256117582321,1.722707986831665,0,1,0,300,300,300,300
5659,8.705995559692383,300,1.0,3.9900708198547363,3.2183456420898438,3.170330286026001,1.6734060049057007,0,0,1,300,300,300,300
5660,24.10326385498047,300,1.0,2.502528190612793,0.13614414632320404,1.3700491189956665,1.3850111961364746,0,0,0,300,300,300,300
5661,18.85519790649414,300,1.0,1.3058215379714966,3.163013458251953,1.716399073600769,1.9340381622314453,0,0,0,300,300,300,300
5662,8.534908294677734,300,1.0,1.4493743181228638,4.0333638191223145,0.7673100829124451,1.5812523365020752,0,8,0,300,300,300,300
5663,10.124227523803711,300,1.0,3.262662410736084,2.6448814868927,2.987142562866211,1.3673279285430908,0,0,3,300,300,300,300
5664,23.519329071044922,300,1.0,2.479696035385132,0.9490635991096497,1.4381669759750366,0.6724857091903687,0,0,0,300,300,300,300
5665,28.238826751708984,300,1.0,0.3381224572658539,1.4903274774551392,0.0645241066813469,0.25467535853385925,0,0,0,300,300,300,300
5666,10.551521301269531,300,1.0,2.618372917175293,3.3265540599823,3.082401990890503,2.0770034790039062,0,0,0,300,300,300,300
5667,23.749256134033203,300,1.0,2.712111473083496,0.08629409223794937,1.2196530103683472,0.6986823678016663,0,0,0,300,300,300,300
5668,25.821414947509766,300,1.0,1.3396093845367432,0.7000343799591064,1.0914945602416992,1.7663073539733887,0,0,0,300,300,300,300
5669,17.157413482666016,300,1.0,4.289303779602051,1.90781831741333,0.9958862662315369,0.3937501907348633,0,1,0,300,300,300,300
5670,28.39238739013672,300,1.0,0.2006518691778183,1.0387824773788452,0.6904506087303162,0.20652902126312256,0,0,0,300,300,300,300
5671,22.97191047668457,300,1.0,0.45088762044906616,0.9123029708862305,2.166349411010742,1.9910777807235718,0,0,0,300,300,300,300
5672,22.771549224853516,300,1.0,2.047177791595459,1.700577974319458,0.697801411151886,1.1350568532943726,0,2,0,300,300,300,300
5673,8.89367389678955,300,1.0,1.4283729791641235,3.1385560035705566,0.6334329843521118,1.0212438106536865,0,7,4,300,300,300,300
5674,23.24064826965332,300,1.0,0.6663008332252502,3.242645263671875,0.12612801790237427,0.6514972448348999,0,0,0,300,300,300,300
5675,26.789104461669922,300,1.0,0.8151105642318726,1.6242244243621826,0.4594716727733612,0.9241342544555664,0,0,0,300,300,300,300
5676,22.35037612915039,300,1.0,0.5251226425170898,1.8079578876495361,1.489559531211853,1.756536602973938,0,1,0,300,300,300,300
5677,24.690147399902344,300,1.0,0.9549111723899841,2.291581630706787,1.135724425315857,0.781744122505188,0,0,0,300,300,300,300
5678,26.592731475830078,300,1.0,0.06208106875419617,1.7608325481414795,0.4925290644168854,1.0963506698608398,0,0,0,300,300,300,300
5679,21.93830680847168,300,1.0,1.0398461818695068,1.1395314931869507,0.9281242489814758,2.4546561241149902,0,0,2,300,300,300,300
5680,26.823360443115234,300,1.0,0.6551852822303772,1.4711592197418213,0.5450353622436523,0.7723685503005981,0,0,0,300,300,300,300
5681,27.54267120361328,300,1.0,0.41035228967666626,0.859092652797699,1.0794614553451538,1.0076677799224854,0,0,0,300,300,300,300
5682,22.363554000854492,300,1.0,0.3975275754928589,2.666987180709839,1.509337306022644,1.9322725534439087,0,0,0,300,300,300,300
5683,27.62881851196289,300,1.0,0.37128961086273193,0.5345667600631714,0.8457193374633789,1.422277808189392,0,0,0,300,300,300,300
5684,24.093647003173828,300,1.0,1.4653480052947998,1.7241795063018799,0.9261239767074585,1.277514934539795,0,1,0,300,300,300,300
5685,25.222808837890625,300,1.0,0.8490822911262512,1.6526947021484375,0.6562055349349976,2.0581023693084717,0,0,0,300,300,300,300
5686,26.59252166748047,300,1.0,0.23118767142295837,0.9313746094703674,2.0147972106933594,1.1420220136642456,0,0,0,300,300,300,300
5687,2.9412951469421387,300,1.0,1.0200815200805664,1.424065113067627,2.989980697631836,1.5554232597351074,0,15,0,300,300,300,300
5688,27.744037628173828,300,1.0,0.3637545108795166,0.6355093717575073,1.0334776639938354,1.577064871788025,0,0,0,300,300,300,300
5689,26.4964599609375,300,1.0,0.9591996669769287,1.7680338621139526,0.9004225730895996,0.31369009613990784,0,0,0,300,300,300,300
5690,19.735286712646484,300,1.0,1.9458481073379517,3.7621726989746094,0.5641969442367554,1.0201960802078247,0,0,0,300,300,300,300
5691,-14.847347259521484,300,1.0,2.184513568878174,3.3598437309265137,2.4934580326080322,3.9979536533355713,0,18,0,300,300,300,300
5692,24.263629913330078,300,1.0,0.9875129461288452,2.615131139755249,0.8251453638076782,1.3670610189437866,0,0,0,300,300,300,300
5693,20.803855895996094,300,1.0,1.3074108362197876,2.211958408355713,3.327685594558716,0.544397234916687,0,0,0,300,300,300,300
5694,5.393697261810303,300,1.0,0.9835801720619202,0.6646882891654968,4.363867282867432,1.0246472358703613,0,11,0,300,300,300,300
5695,17.87096405029297,300,1.0,0.053551916033029556,2.328841209411621,0.5496267676353455,1.9399298429489136,0,5,0,300,300,300,300
5696,25.71929359436035,300,1.0,1.348345160484314,1.6331156492233276,0.49494126439094543,1.1125661134719849,0,0,0,300,300,300,300
5697,24.397932052612305,300,1.0,1.7722702026367188,1.727953314781189,0.580223560333252,0.8032652139663696,0,0,0,300,300,300,300
5698,22.945966720581055,300,1.0,1.966176152229309,2.4928319454193115,1.0035454034805298,0.4634517729282379,0,0,0,300,300,300,300
5699,25.238935470581055,300,1.0,0.49424317479133606,1.8509819507598877,1.5104817152023315,0.23499423265457153,0,1,0,300,300,300,300
5700,24.025455474853516,300,1.0,0.5827755331993103,2.0083937644958496,0.535211980342865,2.563704490661621,0,0,0,300,300,300,300
5701,23.824214935302734,300,1.0,1.6289184093475342,1.2578487396240234,1.4724621772766113,1.6713825464248657,0,0,0,300,300,300,300
5702,26.363250732421875,300,1.0,0.6777875423431396,1.9488615989685059,1.0713847875595093,0.9378007650375366,0,0,0,300,300,300,300
5703,23.961605072021484,300,1.0,1.2719573974609375,2.1209254264831543,1.3639270067214966,0.6525177955627441,0,0,0,300,300,300,300
5704,24.400470733642578,300,1.0,0.9094353318214417,2.0480074882507324,1.2243034839630127,1.1250258684158325,0,0,0,300,300,300,300
5705,13.873993873596191,300,1.0,0.3380739390850067,1.4095362424850464,1.2786210775375366,3.0503437519073486,0,7,0,300,300,300,300
5706,19.505817413330078,300,1.0,1.7765039205551147,2.226262092590332,0.7163289785385132,0.3689765930175781,0,4,0,300,300,300,300
5707,16.827869415283203,300,1.0,0.6443418264389038,2.0212109088897705,1.3091059923171997,1.7869876623153687,0,6,0,300,300,300,300
5708,25.334638595581055,300,1.0,2.0030524730682373,1.5110890865325928,1.1429492235183716,1.1259500980377197,0,0,0,300,300,300,300
5709,8.998025894165039,300,1.0,3.0130598545074463,3.086583137512207,2.4596283435821533,1.9339978694915771,0,3,0,300,300,300,300
5710,24.07604217529297,300,1.0,1.5981005430221558,1.4812692403793335,1.0248944759368896,1.862884521484375,0,0,0,300,300,300,300
5711,24.17784881591797,300,1.0,1.91815984249115,2.1304125785827637,1.0154099464416504,0.4349907338619232,0,0,0,300,300,300,300
5712,20.020198822021484,300,1.0,1.105500340461731,2.64028000831604,2.8795902729034424,1.3503493070602417,0,0,0,300,300,300,300
5713,25.52682113647461,300,1.0,0.8655377626419067,2.0927698612213135,0.6617773771286011,1.200149655342102,0,0,0,300,300,300,300
5714,13.161571502685547,300,1.0,3.794528007507324,0.2634273171424866,2.1500189304351807,3.4339380264282227,0,0,0,300,300,300,300
5715,16.83671760559082,300,1.0,1.3271145820617676,1.2214704751968384,0.5345399379730225,2.4565484523773193,0,6,0,300,300,300,300
5716,21.903989791870117,300,1.0,2.435819387435913,0.6248638033866882,2.278182029724121,1.0413074493408203,0,0,0,300,300,300,300
5717,23.2795352935791,300,1.0,1.7125869989395142,0.27649199962615967,2.3008575439453125,0.8714576959609985,0,0,0,300,300,300,300
5718,22.78547477722168,300,1.0,1.6761653423309326,1.256926417350769,0.6819196343421936,2.468287467956543,0,0,0,300,300,300,300
5719,22.471860885620117,300,1.0,1.7720919847488403,2.0175886154174805,0.8258291482925415,1.4093037843704224,0,2,0,300,300,300,300
5720,28.126182556152344,300,1.0,0.7650476098060608,0.7732571363449097,0.8421117067337036,0.6648232936859131,0,0,0,300,300,300,300
5721,20.30897331237793,300,1.0,2.6468329429626465,0.7974212765693665,1.935826301574707,0.250280499458313,0,3,0,300,300,300,300
5722,25.36227798461914,300,1.0,0.8166772723197937,0.5894883871078491,0.3134937286376953,2.376009702682495,0,0,0,300,300,300,300
5723,11.308557510375977,300,1.0,2.5941004753112793,0.6528087258338928,1.4095710515975952,2.2472996711730957,0,9,0,300,300,300,300
5724,22.863338470458984,300,1.0,1.4722800254821777,1.802762746810913,0.7162052989006042,0.7395976781845093,0,3,0,300,300,300,300
5725,9.010360717773438,300,1.0,0.5541003942489624,2.9012770652770996,1.4447141885757446,0.9549277424812317,0,11,0,300,300,300,300
5726,6.6487956047058105,300,1.0,2.1652839183807373,1.4916293621063232,1.623557448387146,1.9487242698669434,0,12,0,300,300,300,300
5727,27.768043518066406,300,1.0,0.4680452346801758,1.1961743831634521,0.8596239686012268,0.2560849189758301,0,0,0,300,300,300,300
5728,25.346893310546875,300,1.0,1.0784777402877808,1.2318415641784668,0.3665834367275238,1.4139773845672607,0,1,0,300,300,300,300
5729,28.55878448486328,300,1.0,0.32984134554862976,0.7300907373428345,0.96517413854599,0.6122384667396545,0,0,0,300,300,300,300
5730,22.338443756103516,300,1.0,1.7822544574737549,0.5527583956718445,1.742101788520813,1.41658616065979,0,2,0,300,300,300,300
5731,15.136892318725586,300,1.0,0.7007707953453064,0.82624351978302,1.3183504343032837,2.6859652996063232,0,7,0,300,300,300,300
5732,21.309322357177734,300,1.0,1.104836106300354,1.1669877767562866,0.45884308218955994,0.8770898580551147,0,5,0,300,300,300,300
5733,24.96771240234375,300,1.0,1.4715149402618408,1.1138314008712769,2.100642681121826,0.9319961667060852,0,0,0,300,300,300,300
5734,22.543476104736328,300,1.0,0.5887042284011841,2.331146001815796,2.260040521621704,0.5957933068275452,0,0,0,300,300,300,300
5735,26.87727928161621,300,1.0,0.08660255372524261,1.5990054607391357,0.36440834403038025,1.2225149869918823,0,0,0,300,300,300,300
5736,17.584640502929688,300,1.0,1.3382936716079712,2.222276210784912,0.8433835506439209,2.00960636138916,0,4,0,300,300,300,300
5737,26.01528549194336,300,1.0,0.13760581612586975,2.161442756652832,0.7865383625030518,1.0320611000061035,0,0,0,300,300,300,300
5738,26.96468162536621,300,1.0,0.8168919086456299,0.28971067070961,1.5449210405349731,0.3077424466609955,0,0,1,300,300,300,300
5739,21.509445190429688,300,1.0,0.2541855573654175,3.260160446166992,0.9774920344352722,2.3910975456237793,0,0,0,300,300,300,300
5740,22.271930694580078,300,1.0,0.15221720933914185,3.0774359703063965,1.830727458000183,0.4474332332611084,0,0,0,300,300,300,300
5741,25.434246063232422,300,1.0,0.43139511346817017,0.6389542818069458,2.149552345275879,0.3786314129829407,0,0,0,300,300,300,300
5742,24.460895538330078,300,1.0,0.5421462059020996,1.4400355815887451,1.1146148443222046,2.0416784286499023,0,1,0,300,300,300,300
5743,23.120845794677734,300,1.0,0.6046595573425293,1.6137218475341797,0.4141174554824829,3.02512264251709,0,0,0,300,300,300,300
5744,14.323847770690918,300,1.0,1.7460886240005493,1.8742023706436157,0.12474037706851959,1.4472236633300781,0,8,0,300,300,300,300
5745,22.727418899536133,300,1.0,2.495300054550171,2.243109703063965,0.46197474002838135,0.2434854358434677,0,0,0,300,300,300,300
5746,24.050024032592773,300,1.0,2.4836366176605225,0.8379256725311279,0.8742903470993042,1.3030459880828857,0,0,0,300,300,300,300
5747,20.356294631958008,300,1.0,2.505176544189453,1.0609842538833618,2.616781711578369,1.427053451538086,0,0,0,300,300,300,300
5748,21.67375373840332,300,1.0,2.1540908813476562,1.3109543323516846,0.9598698616027832,1.6120891571044922,0,2,0,300,300,300,300
5749,18.35455894470215,300,1.0,2.0605735778808594,0.8699064254760742,1.6738927364349365,0.7461552619934082,0,5,0,300,300,300,300
5750,25.482654571533203,300,1.0,1.0876613855361938,1.0188934803009033,0.3858807682991028,1.650302529335022,0,1,0,300,300,300,300
5751,24.665760040283203,300,1.0,1.3433833122253418,1.455793857574463,1.3041812181472778,1.5882560014724731,0,0,0,300,300,300,300
5752,26.908802032470703,300,1.0,0.7247675061225891,1.1191108226776123,1.5937249660491943,0.39421921968460083,0,0,0,300,300,300,300
5753,10.988351821899414,300,1.0,0.8305761218070984,2.6808135509490967,1.7191940546035767,0.6599047780036926,0,9,0,300,300,300,300
5754,25.44544219970703,300,1.0,0.461067795753479,1.6716713905334473,0.07151304930448532,2.2774431705474854,0,0,0,300,300,300,300
5755,26.04370880126953,300,1.0,0.08660256117582321,1.3351939916610718,2.046503782272339,0.41789868474006653,0,0,0,300,300,300,300
5756,21.066734313964844,300,1.0,3.2726826667785645,0.3630081117153168,2.3553168773651123,0.05940639600157738,0,0,0,300,300,300,300
5757,9.730710983276367,300,1.0,0.9999600648880005,1.4090098142623901,0.6360840797424316,3.4674177169799805,0,8,0,300,300,300,300
5758,22.28803825378418,300,1.0,2.343421459197998,2.3271331787109375,0.9674897193908691,0.506447434425354,0,0,0,300,300,300,300
5759,22.399803161621094,300,1.0,1.8130135536193848,2.453523635864258,0.6546258330345154,1.9925727844238281,0,0,0,300,300,300,300
5760,20.016462326049805,300,1.0,2.5300800800323486,2.513970136642456,1.2367196083068848,1.039182186126709,0,0,0,300,300,300,300
5761,27.24517250061035,300,1.0,1.0851455926895142,1.091057300567627,1.2264435291290283,0.5752372741699219,0,0,0,300,300,300,300
5762,27.801990509033203,300,1.0,0.6292225122451782,0.5710967779159546,1.2946659326553345,0.954788327217102,0,0,0,300,300,300,300
5763,17.023269653320312,300,1.0,2.370298385620117,0.30374622344970703,0.9587876200675964,3.9040260314941406,0,1,0,300,300,300,300
5764,19.18307876586914,300,1.0,0.451119989156723,0.5376126170158386,2.2298827171325684,2.763378143310547,0,2,0,300,300,300,300
5765,0.2796306610107422,300,1.0,3.860332489013672,0.8018703460693359,0.9010186195373535,2.5665252208709717,0,15,0,300,300,300,300
5766,23.660137176513672,300,1.0,1.7094178199768066,1.5274388790130615,1.3278024196624756,1.8318296670913696,0,0,0,300,300,300,300
5767,21.09915542602539,300,1.0,1.6251531839370728,1.5816096067428589,0.384214848279953,2.0293543338775635,0,2,0,300,300,300,300
5768,20.494319915771484,300,1.0,1.1112542152404785,1.5063987970352173,2.858405351638794,0.3994565010070801,0,1,0,300,300,300,300
5769,10.870000839233398,300,1.0,0.968085527420044,3.4032044410705566,1.1805782318115234,1.2244871854782104,0,8,0,300,300,300,300
5770,17.57925796508789,300,1.0,3.480931282043457,0.08660254627466202,1.564958095550537,2.698707342147827,0,0,1,300,300,300,300
5771,18.958786010742188,300,1.0,0.8096635341644287,2.538839817047119,1.7709766626358032,0.5209369659423828,0,0,3,300,300,300,300
5772,23.0400390625,300,1.0,0.9499742984771729,1.2256203889846802,2.1510002613067627,2.0673298835754395,0,0,0,300,300,300,300
5773,21.32075309753418,300,1.0,2.103424549102783,2.1946301460266113,0.0419837050139904,2.1021831035614014,0,0,0,300,300,300,300
5774,26.761211395263672,300,1.0,1.4048216342926025,1.0052235126495361,0.9586920738220215,1.1190661191940308,0,0,0,300,300,300,300
5775,25.373254776000977,300,1.0,0.951421856880188,0.4846225380897522,2.285614252090454,0.3741055130958557,0,0,0,300,300,300,300
5776,23.868337631225586,300,1.0,2.473367691040039,1.461050033569336,1.165387511253357,0.4508253335952759,0,0,0,300,300,300,300
5777,23.75570297241211,300,1.0,0.7271473407745361,3.083521604537964,0.6328091025352478,1.0720466375350952,0,0,0,300,300,300,300
5778,22.9927978515625,300,1.0,2.264326572418213,0.6921135187149048,2.2736306190490723,0.6622981429100037,0,0,0,300,300,300,300
5779,25.975854873657227,300,1.0,1.3630404472351074,0.8089192509651184,0.7039653062820435,2.041241407394409,0,0,0,300,300,300,300
5780,25.331377029418945,300,1.0,0.5839981436729431,0.12754660844802856,2.1674304008483887,1.4849995374679565,0,0,0,300,300,300,300
5781,26.000255584716797,300,1.0,1.4850280284881592,2.0206263065338135,0.7187929153442383,0.8405295610427856,0,0,0,300,300,300,300
5782,28.098743438720703,300,1.0,0.5724325180053711,0.9540666937828064,0.8868886232376099,0.6599812507629395,0,0,0,300,300,300,300
5783,19.890396118164062,300,1.0,0.12644760310649872,1.2934222221374512,2.8502843379974365,1.6372090578079224,0,2,0,300,300,300,300
5784,22.56463050842285,300,1.0,0.9197862148284912,0.8060315251350403,1.3267297744750977,2.4616589546203613,0,0,2,300,300,300,300
5785,24.92751693725586,300,1.0,0.4774631857872009,0.7087063193321228,0.7115567922592163,0.7125661969184875,0,3,0,300,300,300,300
5786,20.884851455688477,300,1.0,1.4729164838790894,1.2641576528549194,1.5487385988235474,1.1926915645599365,0,3,0,300,300,300,300
5787,10.629901885986328,300,1.0,2.5969903469085693,0.9334596991539001,1.3507208824157715,0.7017145156860352,0,10,0,300,300,300,300
5788,24.739315032958984,300,1.0,1.2766053676605225,1.3784469366073608,1.634517788887024,1.215630292892456,0,0,0,300,300,300,300
5789,23.284639358520508,300,1.0,2.127919912338257,1.9893778562545776,0.9096112251281738,1.2446337938308716,0,0,0,300,300,300,300
5790,25.816951751708984,300,1.0,0.8342310190200806,1.0311611890792847,0.06657128036022186,2.0754201412200928,0,0,0,300,300,300,300
5791,24.216915130615234,300,1.0,2.350677490234375,2.123046398162842,1.150551676750183,0.5051273703575134,0,0,0,300,300,300,300
5792,21.479764938354492,300,1.0,2.0664734840393066,2.3129513263702393,0.6845906972885132,1.5507289171218872,0,0,0,300,300,300,300
5793,22.213605880737305,300,1.0,0.7789899110794067,1.4961436986923218,2.7109360694885254,1.5412788391113281,0,0,0,300,300,300,300
5794,19.52271270751953,300,1.0,0.72442227602005,1.7401694059371948,1.1680318117141724,1.857334852218628,0,4,0,300,300,300,300
